,kcat,MW,kcat_MW
TMAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
TMAOtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TMAOtex_reverse_num2,1684509.733,116.766,14426.371829128342
TMAOtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TMAOtex_reverse_num4,1684509.733,121.1044,13909.566729202243
TREtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TREtex_reverse_num2,1684509.733,116.766,14426.371829128342
TREtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TREtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACACT6r_reverse_num1,1200988584.0,46.5305,25810781.831271958
ACACT6r_reverse_num2,1200988584.0,81.7524,14690560.570698842
TRPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TRPtex_reverse_num2,1684509.733,116.766,14426.371829128342
TRPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TRPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
TSULtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TSULtex_reverse_num2,1684509.733,116.766,14426.371829128342
TSULtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TSULtex_reverse_num4,1684509.733,121.1044,13909.566729202243
TYRtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TYRtex_reverse_num2,1684509.733,116.766,14426.371829128342
TYRtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TYRtex_reverse_num4,1684509.733,121.1044,13909.566729202243
URAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
URAtex_reverse_num2,1684509.733,116.766,14426.371829128342
URAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
URAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
UREAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
UREAtex_reverse_num2,1684509.733,116.766,14426.371829128342
UREAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
UREAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
VALtex_reverse_num1,1684509.733,41.2198,40866.51883318211
VALtex_reverse_num2,1684509.733,116.766,14426.371829128342
VALtex_reverse_num3,1684509.733,117.9999,14275.51830976128
VALtex_reverse_num4,1684509.733,121.1044,13909.566729202243
XANtex_reverse_num1,1684509.733,41.2198,40866.51883318211
XANtex_reverse_num2,1684509.733,116.766,14426.371829128342
XANtex_reverse_num3,1684509.733,117.9999,14275.51830976128
XANtex_reverse_num4,1684509.733,121.1044,13909.566729202243
XYLtex_reverse_num1,1684509.733,41.2198,40866.51883318211
XYLtex_reverse_num2,1684509.733,116.766,14426.371829128342
XYLtex_reverse_num3,1684509.733,117.9999,14275.51830976128
XYLtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ABUTtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ABUTtex_reverse_num2,1684509.733,116.766,14426.371829128342
ABUTtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ABUTtex_reverse_num4,1684509.733,121.1044,13909.566729202243
23CAMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
23CAMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
23CAMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
23CAMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
23CCMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
23CCMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
23CCMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
23CCMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
23CUMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
23CUMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
23CUMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
23CUMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
23CGMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
23CGMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
23CGMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
23CGMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
3AMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
3AMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
3AMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
3AMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
3CMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
3CMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
3CMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
3CMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ALAGLUE_reverse,24867.25714,34.674,717.1730155159486
ETHSO3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
ETHSO3tex_reverse_num2,1684509.733,116.766,14426.371829128342
ETHSO3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
ETHSO3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
BUTSO3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
BUTSO3tex_reverse_num2,1684509.733,116.766,14426.371829128342
BUTSO3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
BUTSO3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
LIPOtex_reverse_num1,1684509.733,117.9999,14275.51830976128
LIPOtex_reverse_num2,1684509.733,41.2198,40866.51883318211
LIPOtex_reverse_num3,1684509.733,121.1044,13909.566729202243
LIPOtex_reverse_num4,1684509.733,116.766,14426.371829128342
GALBDtex_reverse_num1,1684509.733,117.9999,14275.51830976128
GALBDtex_reverse_num2,1684509.733,121.1044,13909.566729202243
GALBDtex_reverse_num3,1684509.733,116.766,14426.371829128342
GALBDtex_reverse_num4,1684509.733,41.2198,40866.51883318211
SULFACtex_reverse_num1,1684509.733,116.766,14426.371829128342
SULFACtex_reverse_num2,1684509.733,41.2198,40866.51883318211
SULFACtex_reverse_num3,1684509.733,121.1044,13909.566729202243
SULFACtex_reverse_num4,1684509.733,117.9999,14275.51830976128
NOtex_reverse_num1,1684509.733,41.2198,40866.51883318211
NOtex_reverse_num2,1684509.733,116.766,14426.371829128342
NOtex_reverse_num3,1684509.733,117.9999,14275.51830976128
NOtex_reverse_num4,1684509.733,121.1044,13909.566729202243
N2Otex_reverse_num1,1684509.733,41.2198,40866.51883318211
N2Otex_reverse_num2,1684509.733,116.766,14426.371829128342
N2Otex_reverse_num3,1684509.733,117.9999,14275.51830976128
N2Otex_reverse_num4,1684509.733,121.1044,13909.566729202243
PEAMNtex_reverse_num1,1684509.733,41.2198,40866.51883318211
PEAMNtex_reverse_num2,1684509.733,116.766,14426.371829128342
PEAMNtex_reverse_num3,1684509.733,117.9999,14275.51830976128
PEAMNtex_reverse_num4,1684509.733,121.1044,13909.566729202243
PACALDtex_reverse_num1,1684509.733,41.2198,40866.51883318211
PACALDtex_reverse_num2,1684509.733,116.766,14426.371829128342
PACALDtex_reverse_num3,1684509.733,117.9999,14275.51830976128
PACALDtex_reverse_num4,1684509.733,121.1044,13909.566729202243
CYANtex_reverse_num1,1684509.733,41.2198,40866.51883318211
CYANtex_reverse_num2,1684509.733,116.766,14426.371829128342
CYANtex_reverse_num3,1684509.733,117.9999,14275.51830976128
CYANtex_reverse_num4,1684509.733,121.1044,13909.566729202243
SO3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
SO3tex_reverse_num2,1684509.733,116.766,14426.371829128342
SO3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
SO3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
TCYNTtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TCYNTtex_reverse_num2,1684509.733,116.766,14426.371829128342
TCYNTtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TCYNTtex_reverse_num4,1684509.733,121.1044,13909.566729202243
METSOX1tex_reverse_num1,1684509.733,41.2198,40866.51883318211
METSOX1tex_reverse_num2,1684509.733,116.766,14426.371829128342
METSOX1tex_reverse_num3,1684509.733,117.9999,14275.51830976128
METSOX1tex_reverse_num4,1684509.733,121.1044,13909.566729202243
METSOX2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
METSOX2tex_reverse_num2,1684509.733,116.766,14426.371829128342
METSOX2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
METSOX2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
3UMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
3UMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
3UMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
3UMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
3GMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
3GMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
3GMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
3GMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
DOPAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
DOPAtex_reverse_num2,1684509.733,116.766,14426.371829128342
DOPAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
DOPAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
4HOXPACDtex_reverse_num1,1684509.733,41.2198,40866.51883318211
4HOXPACDtex_reverse_num2,1684509.733,116.766,14426.371829128342
4HOXPACDtex_reverse_num3,1684509.733,117.9999,14275.51830976128
4HOXPACDtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ETHAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ETHAtex_reverse_num2,1684509.733,116.766,14426.371829128342
ETHAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ETHAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
G3PStex_reverse_num1,1684509.733,41.2198,40866.51883318211
G3PStex_reverse_num2,1684509.733,116.766,14426.371829128342
G3PStex_reverse_num3,1684509.733,117.9999,14275.51830976128
G3PStex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACGAL1Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
ACGAL1Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
ACGAL1Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
ACGAL1Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACGALtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ACGALtex_reverse_num2,1684509.733,116.766,14426.371829128342
ACGALtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ACGALtex_reverse_num4,1684509.733,121.1044,13909.566729202243
GLCUR1Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
GLCUR1Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
GLCUR1Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
GLCUR1Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
UDPGLCURtex_reverse_num1,1684509.733,41.2198,40866.51883318211
UDPGLCURtex_reverse_num2,1684509.733,116.766,14426.371829128342
UDPGLCURtex_reverse_num3,1684509.733,117.9999,14275.51830976128
UDPGLCURtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ISETACtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ISETACtex_reverse_num2,1684509.733,116.766,14426.371829128342
ISETACtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ISETACtex_reverse_num4,1684509.733,121.1044,13909.566729202243
UDPGtex_reverse_num1,1684509.733,41.2198,40866.51883318211
UDPGtex_reverse_num2,1684509.733,116.766,14426.371829128342
UDPGtex_reverse_num3,1684509.733,117.9999,14275.51830976128
UDPGtex_reverse_num4,1684509.733,121.1044,13909.566729202243
UDPGALtex_reverse_num1,1684509.733,121.1044,13909.566729202243
UDPGALtex_reverse_num2,1684509.733,117.9999,14275.51830976128
UDPGALtex_reverse_num3,1684509.733,41.2198,40866.51883318211
UDPGALtex_reverse_num4,1684509.733,116.766,14426.371829128342
ACGAM1Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
ACGAM1Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
ACGAM1Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
ACGAM1Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
UACGAMtex_reverse_num1,1684509.733,41.2198,40866.51883318211
UACGAMtex_reverse_num2,1684509.733,116.766,14426.371829128342
UACGAMtex_reverse_num3,1684509.733,117.9999,14275.51830976128
UACGAMtex_reverse_num4,1684509.733,121.1044,13909.566729202243
UDPACGALtex_reverse_num1,1684509.733,41.2198,40866.51883318211
UDPACGALtex_reverse_num2,1684509.733,116.766,14426.371829128342
UDPACGALtex_reverse_num3,1684509.733,117.9999,14275.51830976128
UDPACGALtex_reverse_num4,1684509.733,121.1044,13909.566729202243
CBLAT_reverse,634775.2272,21.9989,28854.862161289882
MSO3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
MSO3tex_reverse_num2,1684509.733,116.766,14426.371829128342
MSO3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
MSO3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
ARABDI_reverse,379.8,389.86,0.9741958651823731
GLYC2Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
GLYC2Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
GLYC2Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
GLYC2Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
PSERtex_reverse_num1,1684509.733,41.2198,40866.51883318211
PSERtex_reverse_num2,1684509.733,116.766,14426.371829128342
PSERtex_reverse_num3,1684509.733,117.9999,14275.51830976128
PSERtex_reverse_num4,1684509.733,121.1044,13909.566729202243
R5Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
R5Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
R5Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
R5Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
THRPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
THRPtex_reverse_num2,1684509.733,116.766,14426.371829128342
THRPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
THRPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
TYRPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TYRPtex_reverse_num2,1684509.733,116.766,14426.371829128342
TYRPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TYRPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
CITtex_reverse_num1,1684509.733,41.2198,40866.51883318211
CITtex_reverse_num2,1684509.733,116.766,14426.371829128342
CITtex_reverse_num3,1684509.733,117.9999,14275.51830976128
CITtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACGAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ACGAtex_reverse_num2,1684509.733,116.766,14426.371829128342
ACGAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ACGAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
G6Ptex_reverse_num1,1684509.733,41.2198,40866.51883318211
G6Ptex_reverse_num2,1684509.733,116.766,14426.371829128342
G6Ptex_reverse_num3,1684509.733,117.9999,14275.51830976128
G6Ptex_reverse_num4,1684509.733,121.1044,13909.566729202243
MOBDtex_reverse_num1,1684509.733,41.2198,40866.51883318211
MOBDtex_reverse_num2,1684509.733,116.766,14426.371829128342
MOBDtex_reverse_num3,1684509.733,117.9999,14275.51830976128
MOBDtex_reverse_num4,1684509.733,121.1044,13909.566729202243
NI2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
NI2tex_reverse_num2,1684509.733,116.766,14426.371829128342
NI2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
NI2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
H2O2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
H2O2tex_reverse_num2,1684509.733,116.766,14426.371829128342
H2O2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
H2O2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
ALLPI_reverse,21427852.32,32.1466,666566.6764136798
ADEtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ADEtex_reverse_num2,1684509.733,116.766,14426.371829128342
ADEtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ADEtex_reverse_num4,1684509.733,121.1044,13909.566729202243
AGMtex_reverse_num1,1684509.733,41.2198,40866.51883318211
AGMtex_reverse_num2,1684509.733,116.766,14426.371829128342
AGMtex_reverse_num3,1684509.733,117.9999,14275.51830976128
AGMtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ALAtex_reverse_num1,1684509.733,121.1044,13909.566729202243
ALAtex_reverse_num2,1684509.733,116.766,14426.371829128342
ALAtex_reverse_num3,1684509.733,41.2198,40866.51883318211
ALAtex_reverse_num4,1684509.733,117.9999,14275.51830976128
BALAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
BALAtex_reverse_num2,1684509.733,116.766,14426.371829128342
BALAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
BALAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
DALAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
DALAtex_reverse_num2,1684509.733,116.766,14426.371829128342
DALAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
DALAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
AMPtex_reverse_num1,1684509.733,117.9999,14275.51830976128
AMPtex_reverse_num2,1684509.733,121.1044,13909.566729202243
AMPtex_reverse_num3,1684509.733,116.766,14426.371829128342
AMPtex_reverse_num4,1684509.733,41.2198,40866.51883318211
ARBtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ARBtex_reverse_num2,1684509.733,116.766,14426.371829128342
ARBtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ARBtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ARGtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ARGtex_reverse_num2,1684509.733,116.766,14426.371829128342
ARGtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ARGtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ASCBtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ASCBtex_reverse_num2,1684509.733,116.766,14426.371829128342
ASCBtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ASCBtex_reverse_num4,1684509.733,121.1044,13909.566729202243
MMETtex_reverse_num1,1684509.733,41.2198,40866.51883318211
MMETtex_reverse_num2,1684509.733,116.766,14426.371829128342
MMETtex_reverse_num3,1684509.733,117.9999,14275.51830976128
MMETtex_reverse_num4,1684509.733,121.1044,13909.566729202243
FE3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
FE3tex_reverse_num2,1684509.733,116.766,14426.371829128342
FE3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
FE3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
MG2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
MG2tex_reverse_num2,1684509.733,116.766,14426.371829128342
MG2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
MG2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
Zn2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
Zn2tex_reverse_num2,1684509.733,116.766,14426.371829128342
Zn2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
Zn2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
CD2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
CD2tex_reverse_num2,1684509.733,116.766,14426.371829128342
CD2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
CD2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
ASO3tex_reverse_num1,1684509.733,41.2198,40866.51883318211
ASO3tex_reverse_num2,1684509.733,116.766,14426.371829128342
ASO3tex_reverse_num3,1684509.733,117.9999,14275.51830976128
ASO3tex_reverse_num4,1684509.733,121.1044,13909.566729202243
MANGLYCtex_reverse_num1,1684509.733,41.2198,40866.51883318211
MANGLYCtex_reverse_num2,1684509.733,116.766,14426.371829128342
MANGLYCtex_reverse_num3,1684509.733,117.9999,14275.51830976128
MANGLYCtex_reverse_num4,1684509.733,121.1044,13909.566729202243
FRUURtex_reverse_num1,1684509.733,41.2198,40866.51883318211
FRUURtex_reverse_num2,1684509.733,116.766,14426.371829128342
FRUURtex_reverse_num3,1684509.733,117.9999,14275.51830976128
FRUURtex_reverse_num4,1684509.733,121.1044,13909.566729202243
GLYCAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
GLYCAtex_reverse_num2,1684509.733,116.766,14426.371829128342
GLYCAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
GLYCAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
FALDH2_reverse,6786759.1389999995,78.718,86216.1022764806
CBIAT_reverse,634775.2272,21.9989,28854.862161289882
COBALT2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
COBALT2tex_reverse_num2,1684509.733,116.766,14426.371829128342
COBALT2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
COBALT2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
DIMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
DIMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
DIMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
DIMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
XTSNtex_reverse_num1,1684509.733,41.2198,40866.51883318211
XTSNtex_reverse_num2,1684509.733,116.766,14426.371829128342
XTSNtex_reverse_num3,1684509.733,117.9999,14275.51830976128
XTSNtex_reverse_num4,1684509.733,121.1044,13909.566729202243
GLUDy_reverse_num1,5460818.749,291.4882,18734.270371836665
GLUDy_reverse_num2,5460818.749,861.249,6340.58065553632
HG2tex_reverse_num1,1684509.733,41.2198,40866.51883318211
HG2tex_reverse_num2,1684509.733,116.766,14426.371829128342
HG2tex_reverse_num3,1684509.733,117.9999,14275.51830976128
HG2tex_reverse_num4,1684509.733,121.1044,13909.566729202243
DHAtex_reverse_num1,1684509.733,41.2198,40866.51883318211
DHAtex_reverse_num2,1684509.733,116.766,14426.371829128342
DHAtex_reverse_num3,1684509.733,117.9999,14275.51830976128
DHAtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ETOHtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ETOHtex_reverse_num2,1684509.733,116.766,14426.371829128342
ETOHtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ETOHtex_reverse_num4,1684509.733,121.1044,13909.566729202243
HACD3_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD3_reverse_num2,4965491.502,77.0722,64426.492327973
ACACtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ACACtex_reverse_num2,1684509.733,116.766,14426.371829128342
ACACtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ACACtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACNAMtex_reverse_num1,1684509.733,117.9999,14275.51830976128
ACNAMtex_reverse_num2,1684509.733,27.888,60402.6725831899
ACNAMtex_reverse_num3,1684509.733,121.1044,13909.566729202243
H2Stex_reverse_num1,1684509.733,116.766,14426.371829128342
H2Stex_reverse_num2,1684509.733,41.2198,40866.51883318211
H2Stex_reverse_num3,1684509.733,121.1044,13909.566729202243
H2Stex_reverse_num4,1684509.733,117.9999,14275.51830976128
E4PD_reverse_num1,172354.5742,149.1976,1155.210098553864
E4PD_reverse_num2,172354.5742,142.13,1212.6544304509957
DADK_reverse,106886.147,23.586,4531.762359026541
4PEPTtex_reverse_num1,1684509.733,41.2198,40866.51883318211
4PEPTtex_reverse_num2,1684509.733,116.766,14426.371829128342
4PEPTtex_reverse_num3,1684509.733,117.9999,14275.51830976128
4PEPTtex_reverse_num4,1684509.733,121.1044,13909.566729202243
DHFR_reverse_num1,36126.0,26.3483,1371.0941502867358
DHFR_reverse_num2,36126.0,17.9994,2007.0669022300742
TYRTA_reverse_num1,477188.7595,87.1467,5475.695115248196
TYRTA_reverse_num2,477188.7595,87.0756,5480.166194663028
TYRTA_reverse_num3,477188.7595,204.5619,2332.7352723063286
PUNP4_reverse_num1,1200916.8,179.0077,6708.743813813596
PUNP4_reverse_num2,1200916.8,155.6995,7713.042109961818
AMAOTr_reverse,300452.5,94.6712,3173.6420368602066
CU2tex_reverse_num1,1684509.733,116.766,14426.371829128342
CU2tex_reverse_num2,1684509.733,41.2198,40866.51883318211
CU2tex_reverse_num3,1684509.733,121.1044,13909.566729202243
CU2tex_reverse_num4,1684509.733,117.9999,14275.51830976128
ALAALAr_reverse_num1,49166.18183,39.3158,1250.5451200280802
ALAALAr_reverse_num2,49166.18183,65.6794,748.5784253510233
CLtex_reverse_num1,1684509.733,41.2198,40866.51883318211
CLtex_reverse_num2,1684509.733,116.766,14426.371829128342
CLtex_reverse_num3,1684509.733,117.9999,14275.51830976128
CLtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ACACT1r_reverse_num1,1638647607.0,46.5305,35216634.401091754
ACACT1r_reverse_num2,1638647607.0,161.4099,10152088.60794784
ACACT1r_reverse_num3,1638647607.0,81.7524,20044030.59726687
SUCOAS_reverse,257454.3883,142.3403,1808.7245024775132
GALKr_reverse,110843.388,41.4421,2674.656641434676
ADSL1r_reverse,407904.3968,206.1712,1978.4741845611802
PROtex_reverse_num1,1684509.733,116.766,14426.371829128342
PROtex_reverse_num2,1684509.733,41.2198,40866.51883318211
PROtex_reverse_num3,1684509.733,121.1044,13909.566729202243
PROtex_reverse_num4,1684509.733,117.9999,14275.51830976128
SBTtex_reverse_num1,1684509.733,41.2198,40866.51883318211
SBTtex_reverse_num2,1684509.733,116.766,14426.371829128342
SBTtex_reverse_num3,1684509.733,117.9999,14275.51830976128
SBTtex_reverse_num4,1684509.733,121.1044,13909.566729202243
PGM_reverse_num1,1048354.9870000001,57.1128,18355.867458783323
PGM_reverse_num2,1048354.9870000001,56.1939,18656.028269972365
TPI_reverse,43367760.0,53.9436,803946.3439592463
RPI_reverse_num1,20737828.01,45.7208,453575.3532309147
RPI_reverse_num2,20737828.01,32.1466,645101.7529069949
PERD_reverse,4320.0,82.7353,52.214713671189934
AKGtex_reverse_num1,1684509.733,41.2198,40866.51883318211
AKGtex_reverse_num2,1684509.733,116.766,14426.371829128342
AKGtex_reverse_num3,1684509.733,117.9999,14275.51830976128
AKGtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ALLTNtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ALLTNtex_reverse_num2,1684509.733,116.766,14426.371829128342
ALLTNtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ALLTNtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ASNtex_reverse_num1,1684509.733,41.2198,40866.51883318211
ASNtex_reverse_num2,1684509.733,116.766,14426.371829128342
ASNtex_reverse_num3,1684509.733,117.9999,14275.51830976128
ASNtex_reverse_num4,1684509.733,121.1044,13909.566729202243
ATHRDHr_reverse,44287.2,108.9957,406.3206163178914
LSERDHr_reverse,765907.2,108.9957,7026.948769538614
TYMtex_reverse_num1,1684509.733,41.2198,40866.51883318211
TYMtex_reverse_num2,1684509.733,116.766,14426.371829128342
TYMtex_reverse_num3,1684509.733,117.9999,14275.51830976128
TYMtex_reverse_num4,1684509.733,121.1044,13909.566729202243
CMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
CMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
CMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
CMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
DUMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
DUMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
DUMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
DUMPtex_reverse_num4,1684509.733,121.1044,13909.566729202243
XMPtex_reverse_num1,1684509.733,41.2198,40866.51883318211
XMPtex_reverse_num2,1684509.733,116.766,14426.371829128342
XMPtex_reverse_num3,1684509.733,117.9999,14275.51830976128
