,fluxes,reduced_costs
AACPS1,0.0,41335.23080386343
SDPDS,0.26496247564788017,-5.479866825998101
DMSOR1,0.0,-2.0000000000000004
DKGLCNR2y,0.0,10.065404285768132
2DGULRy,0.0,-2.0
RZ5PP,0.0,-2.0
NTD9,0.0,66.92546026854933
NTD10,0.0,293.68198131996746
ADPT,0.0,33.68623064749566
ADK1,0.0,-2.98694206471414
OCTDPS,0.00015928505554528571,-798.4206837605743
EX_26dap__M_e,0.0,1125.0264574429125
EX_acnam_e,0.0,541.7771781219242
EX_amp_e,0.0,2582.1206346999584
EX_dha_e,0.0,111.95542155156573
EX_fuc__L_e,0.0,56313.19139777076
EX_glyald_e,-0.0,-2.0
AACPS2,0.0,42407.623769515
AACPS3,0.0,41091.615077911156
AACPS4,0.10744812706533602,-2.0
EX_rmn_e,0.0,147.0720066352691
EX_ttdca_e,0.0,1644.7770316766444
AMANK,0.0,-7.534554608988401
EX_glyclt_e,0.0,191.28614114724974
EX_g6p_e,0.0,324.2546880582274
EX_2ddglcn_e,0.0,312.6061952445914
EX_galct__D_e,-0.0,-2.0
EX_idon__L_e,0.0,190.05361229172576
EX_indole_e,0.0,3330.6183334333455
EX_3hcinnm_e,0.0,3.3347515960003937
EX_acmana_e,0.0,582.498108836623
EX_galur_e,0.0,251.85471937538614
EX_but_e,0.0,2422.9411596113227
EX_cbl1_e,-0.0,-2.0
ACNML,0.0,-101.26993162139814
CAT,0.0,105.24853529364526
SERASr,0.0,2.0
DMSOR2,0.0,-2.0000000000000004
ACMAMUT,0.0,-2.0
DDGALK,0.0,-14.676480127438936
AB6PGH,0.0,-17.88070615651273
AMALT1,0.0,-1.1299645542222363
MLTP2,0.0,-29.815178585618128
PACCOAL,0.0,155.29651950327965
GP4GH,0.0,-1.9999999999995453
ACGAMT,0.0,-2.0
AADDGT,0.0,-2.0
EX_gbbtn_e,-0.0,-2.0
EX_tma_e,0.0,40.02884166220337
GMHEPK,0.0,-1.9999999999997442
EX_malttr_e,0.0,703.6680466838437
TRE6PS,0.0,187.62775602714203
UDCPDP,0.019848489343018298,-2.0
TREH,0.0,79.73845557224485
CYTK1,0.1292873224612894,-3.2394539274498584
CYTK2,0.0,-5.67312074263873
GK1,0.17373356722051425,-3.080888513809896
HACD1,0.25419894873302695,-2.241645754525962
HACD2,0.25419894873302695,-2.423324701256206
EX_hdcea_e,0.0,1861.8351958774683
ACACCT,0.0,-3.503742499244254
BUTCT,0.0,2116.8089898479307
2DGULRx,0.0,2.0
G1PTT,0.0,-206.74568662634147
TDPGDH,0.0,-5.180486948150929
UDPGALM,0.0,-25.675062590763446
TDPDRE,0.0,-3.164741357317098
TDPDRR,0.0,-9.692174215669638
G3PD6,0.0,0.0
ALLTN,0.0,-4.135668673956957
UAPGR,0.019848489343018298,-11.574614736721742
NDPK7,0.0,-2.9677629101609
AOBUTDs,0.0,-2.0
GLYAT,0.0,3249.3974739810333
ADNUC,0.0,131.35559956121762
GMHEPPA,0.0,-2.0
S7PI,0.0,-57.59023249743578
TRPS3,0.0,-48.7202036959186
CRNBTCT,0.0,-2.0000000000005675
CRNCBCT,0.0,2.0
CRNCDH,0.0,-2.0
FADRx,1.3790185826352668,-4.4493623258968
GTPDPK,0.0,-56.231626095043794
NADN,0.0,24.062608623050206
NDPK2,0.3037723151456331,-2.9677629101609
NDPK3,0.1292873224612894,-2.9677629101609
NDPK4,0.018689922705823262,-2.9677629101609
FCLT,0.00015928505554531022,-901.1668875527939
HBZOPT,0.00015928505554528571,-1.9999999999997726
PNTK,0.0004814265804364837,-21.848428061007326
DPCOAK,0.0004814265804364837,-26.202037550263412
HETZK,0.0,-2.0
KDOPS,0.027794170768516195,-62.74273442085837
KDOPP,0.027794170768516195,-1028.2252699433775
AST,0.0,-2.0
SGDS,0.0,-2.0
CYNTAH,0.0,-2.0
GSPMDA,0.0,959.3168441418935
GSPMDS,0.0,-300.56047269434316
GUAD,0.0,360.86546483151267
TMAOR1,0.0,-2.0
TMAOR2,0.0,-2.000000000000224
DGK1,0.0,-3.3263929039196682
DTMPK,0.018689922705823262,-24.687897660481212
NDPK1,1.7720212430450122,-2.9677629101609
TRDR,0.0,143.01452201973132
PGMT,0.0,-4.730944066361957
FRUK,0.0,-1.9999999999997726
RHCCE,0.0003199986766111327,-741.1741273869859
KG6PDC,0.0,-5.925215865216984
X5PL3E,0.0,-2.0
DOGULNR,0.0,-2.0
BETALDHx,0.0,-21.958776933101035
BETALDHy,0.0,-17.958776933101255
MLTG3,0.0,6.883790028146141
DKGLCNR1,0.0,-2.0
NADTRHD,0.0,16.508627091980596
FMNRx2,0.0,-2.277415375716009
ACPS1,0.0,-401.39281140971434
EX_nmn_e,0.0,2307.4952134530135
EX_urea_e,-0.0,-2.0
GMPS2,0.0,260.4568202633043
AMPN,0.0,206.51421859572616
GSNK,0.0,-1.9999999999997726
EX_f6p_e,0.0,321.1607061834305
ADCS,0.0004778551666359094,-1097.1559466768226
ADCL,0.0004778551666359094,-2.0
DHAPT,0.0,1038.6283500634363
EX_lac__D_e,0.0,138.73096504158343
UMPK,0.2700267404183566,-3.1330548650200853
DDPGALA,0.0,-13.983846028888792
DURIK1,0.0,-70.70780786286561
UPPRT,0.0,272.41390132233244
CTPS2,0.11466024009601314,-168.32362139868735
NTD1,0.0,211.07362400550392
NTD7,0.0,132.07277328498043
PAPPT3,0.019848489343018298,-3.4804483447906023
UAGPT3,0.019848489343018298,-132.28456622522208
EX_ttdcea_e,0.0,1496.1373207873767
F6PA,0.0,-2.0
AGMHE,0.0,8624.022773398785
GMHEPAT,0.0,-2.0
EX_h2s_e,-0.0,-2.0
EX_gthrd_e,0.0,1900.8676484229022
IDOND,0.0,2.0
IDOND2,0.0,-2.0000000000004547
GLYCLTDx,0.0,4.002235537509337
HPYRRy,0.0,-2.0137825309884647
ACODA,0.21127912623254888,-3.279538663496055
ADA,0.0,421.7133832188457
DADA,0.0,413.9983911747606
ADD,0.0,414.74997754703713
ADSS,0.21378768728672032,-219.38286830096786
AGDC,0.0,-7.24004874017885
ASNN,0.0,202.79946560541924
ASNS2,0.172181430782398,-31.22755509417874
ASPCT,0.23628116569108026,-18.614970760149106
DMPPS,0.00019857060736139243,-201.5828336199355
MCOATA,0.23791615892939064,-3.6763235790365343
IPDPS,0.0015078509069780671,-201.5828336199379
DAPE,0.26496247564788017,-9.278314068852183
DHDPRy,0.26496247564788017,-2.0
HSK,0.388724106675545,-39.14572112911037
SDPTA,0.0,76.99187417127663
THRS,0.388724106675545,-3.0428556538794282
HSST,0.10993597391943606,-32.933765474068196
PPNDH,0.13233159558565874,-3.7018501787208606
DDPA,0.27222673132005865,-17.868311034358584
NMNDA,0.0,1395.6834966069925
NNAM,0.0,1526.413992102297
P5CD,0.0,387.87552294669547
SPMDAT1,0.0,-669.0592128426033
SPMDAT2,0.0,-669.0592128426033
TDPADGAT,0.0,-2.0
MALS,0.0003185701110905992,-5.260931226951357
TRE6PP,0.0,-24.45097502670734
EX_met__D_e,0.0,3.3347515960003937
EX_tartr__L_e,0.0,274.1295779484296
