,MW,kcat,kcat_MW,source
CD2tex_num3,117.9984,1684509.73279686,14275.699778953442,
CD2tex_num4,121.1028,1684509.73279686,13909.750499549638,
GLUABUTt7pp,55.076,387265.32,7031.471421308736,
GLUt2rpp,47.1586,387265.32,8211.976606599857,
GLUt4pp,42.4246,387265.32,9128.319889875214,
GLYALDtpp,119.1185,387265.32,3251.0929872354,
ACGK,54.3184,208316.71575258454,3835.104048583621,
LCTSt3ipp_num1,42.7456,387265.32,9059.770362329691,
LCTSt3ipp_num2,42.5377,387265.32,9104.049349165563,
LCTSt3ipp_num3,42.7127,387265.32,9066.748765589626,
ARBt3ipp,42.5377,387265.32,9104.049349165563,
14GLUCANabcpp,214.6047,387265.32,1804.5519040356528,
NADPHQR2,43.7813,387265.32,8845.45045487457,
NADPHQR3,43.7813,387265.32,8845.45045487457,
NADPHQR4,43.7813,387265.32,8845.45045487457,
GLBRAN2,84.3358,1800270.0,21346.450736223524,
ASR,40.203,554.4,13.790015670472352,
ASO3tex_num1,41.2193,1684509.73279686,40867.014548933636,
ASO3tex_num2,116.7646,1684509.73279686,14426.544798653531,
ASO3tex_num3,117.9984,1684509.73279686,14275.699778953442,
ASO3tex_num4,121.1028,1684509.73279686,13909.750499549638,
MANGLYCtex_num1,41.2193,1684509.73279686,40867.014548933636,
MANGLYCtex_num2,116.7646,1684509.73279686,14426.544798653531,
MANGLYCtex_num3,117.9984,1684509.73279686,14275.699778953442,
MANGLYCtex_num4,121.1028,1684509.73279686,13909.750499549638,
FRUURt2rpp,47.1374,387265.32,8215.669935125823,
FRUURtex_num1,41.2193,1684509.73279686,40867.014548933636,
FRUURtex_num2,116.7646,1684509.73279686,14426.544798653531,
FRUURtex_num3,117.9984,1684509.73279686,14275.699778953442,
FRUURtex_num4,121.1028,1684509.73279686,13909.750499549638,
ECAtpp,44.9591,387265.32,8613.724918870706,
O16AT,21.6748,387265.32,17867.076974182,
O16GALFT,37.7568,387265.32,10256.836384439359,
O16AUNDtpp,45.382,387265.32,8533.45643647261,
O16AP1pp,81.1981,387265.32,4769.388938903743,
GLYCAt2rpp_num1,49.0087,387265.32,7901.970874559008,
GLYCAt2rpp_num2,49.1415,387265.32,7880.616586795275,
GLYCAtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYCAtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYCAtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYCAtex_num4,121.1028,1684509.73279686,13909.750499549638,
AGM4PCP,33.5671,387265.32,11537.050266481167,
4PCP,33.5671,387265.32,11537.050266481167,
4PCPpp,21.0396,387265.32,18406.49632122284,
FALDH2,78.7171,6786759.138461539,86217.08800834302,
GLYBabcpp_num1,133.6852,387265.32,2896.845125713243,
GLYBabcpp_num2,199.5851,387265.32,1940.351859933432,
GLYC3Pt6pp,50.3098,387265.32,7697.611996072335,
GLYCLTt4pp,118.3928,387265.32,3271.0208728909192,
GLYCtpp,119.1185,387265.32,3251.0929872354,
H2Otpp,94.81,387265.32,4084.6463453222227,
HCINNMt2rpp,41.5503,387265.32,9320.397686659302,
HISt2rpp,49.6895,387265.32,7793.7053099749455,
CBIAT,21.9986,634775.2270589647,28855.255655312823,
COBALT2tex_num1,41.2193,1684509.73279686,40867.014548933636,
COBALT2tex_num2,116.7646,1684509.73279686,14426.544798653531,
COBALT2tex_num3,117.9984,1684509.73279686,14275.699778953442,
COBALT2tex_num4,121.1028,1684509.73279686,13909.750499549638,
NTD12pp_num1,60.8232,387265.32,6367.065856449513,
NTD12pp_num2,104.4129,387265.32,3708.979637573519,
PPA2_num1,116.2706,5993539.2,51548.19189029728,
PPA2_num2,26.9001,5993539.2,222807.32041888323,
DIMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DIMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DIMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DIMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
3NTD7pp_num1,70.8313,98689.5,1393.3035254188474,
3NTD7pp_num2,98.876,98689.5,998.1137991019052,
3NTD4pp_num1,98.876,98689.5,998.1137991019052,
3NTD4pp_num2,70.8313,98689.5,1393.3035254188474,
3NTD4pp_num3,98.876,98689.5,998.1137991019052,
3NTD2pp_num1,70.8313,98689.5,1393.3035254188474,
3NTD2pp_num2,98.876,98689.5,998.1137991019052,
3NTD9pp_num1,70.8313,98689.5,1393.3035254188474,
3NTD9pp_num2,98.876,98689.5,998.1137991019052,
23PDE7pp,70.8313,36432.0,514.3488824855679,
GALTptspp,260.0995,387265.32,1488.9122047524122,
GALURt2rpp,46.8918,387265.32,8258.700241833327,
GLCNt2rpp_num1,45.9661,387265.32,8425.020177913724,
GLCNt2rpp_num2,47.1374,387265.32,8215.669935125823,
GLCNt2rpp_num3,46.4154,387265.32,8343.466177173956,
GLCNt2rpp_num4,46.0407,387265.32,8411.369071278239,
GLCptspp_num1,255.8441,827830.2843088992,3235.6825281837623,
GLCptspp_num2,211.1186,827830.2843088992,3921.1622486550177,
GLCptspp_num3,295.8814,827830.2843088992,2797.844961896555,
GLCRt2rpp_num1,49.0087,387265.32,7901.970874559008,
GLCRt2rpp_num2,49.1415,387265.32,7880.616586795275,
GLCt2pp,50.9819,387265.32,7596.133529742909,
GLCURt2rpp_num1,33.6689,387265.32,11502.167281972383,
GLCURt2rpp_num2,46.8918,387265.32,8258.700241833327,
ACMUMptspp,204.2936,387265.32,1895.631189621212,
HSTPT,78.7193,901594.9793637822,11453.290099934607,
XTSNtex_num1,41.2193,1684509.73279686,40867.014548933636,
XTSNtex_num2,116.7646,1684509.73279686,14426.544798653531,
XTSNtex_num3,117.9984,1684509.73279686,14275.699778953442,
XTSNtex_num4,121.1028,1684509.73279686,13909.750499549638,
GNK_num1,39.0861,33840.0,865.7809297934558,
GNK_num2,21.0038,33840.0,1611.1370323465278,
HMBS,33.8514,900.0,26.586788138747586,
FHL_num1,467.5696,387265.32,828.2517084087589,
FHL_num2,311.639,387265.32,1242.6728361982935,
MEPCT,51.4739,90396.0,1756.1521470104267,
GLUDy,291.485,267981.53295087715,919.366461227429,
ZN2abcpp,76.839,1080000.0,14055.362511224768,
GLYCLTDy_num1,35.343,339299496.0,9600189.45760122,
GLYCLTDy_num2,70.7902,339299496.0,4793029.204607418,
LYSDC_num1,805.8938,426512.29090909095,529.2413105909128,
LYSDC_num2,812.592,426512.29090909095,524.8787717687239,
DAAD,95.2135,192472.13333333333,2021.479447067205,
UREAtpp,119.1185,387265.32,3251.0929872354,
XANt2pp_num1,48.8675,387265.32,7924.803192305725,
XANt2pp_num2,49.1077,387265.32,7886.04068201117,
XANt2pp_num3,51.7574,387265.32,7482.317890775041,
PPPNt2rpp,41.5922,387265.32,9311.008314058889,
PTRCORNt7pp,46.4943,387265.32,8329.307463495525,
HG2tex_num1,41.2193,1684509.73279686,40867.014548933636,
HG2tex_num2,116.7646,1684509.73279686,14426.544798653531,
HG2tex_num3,117.9984,1684509.73279686,14275.699778953442,
HG2tex_num4,121.1028,1684509.73279686,13909.750499549638,
NTPP5_num1,17.3056,51435.72,2972.2009060650885,
NTPP5_num2,60.8239,51435.72,845.6498185746063,
NTD3_num1,45.4156,290100.0,6387.672958190577,
NTD3_num2,26.9001,290100.0,10784.34652659284,
NTD3_num3,20.2552,290100.0,14322.248114064538,
GLYOX,28.434,1867910.9999400002,65692.86769149611,
DADNtex,33.5886,387265.32,11529.665422196817,
DHAtex_num1,41.2193,1684509.73279686,40867.014548933636,
DHAtex_num2,116.7646,1684509.73279686,14426.544798653531,
DHAtex_num3,117.9984,1684509.73279686,14275.699778953442,
DHAtex_num4,121.1028,1684509.73279686,13909.750499549638,
ETOHtex_num1,41.2193,1684509.73279686,40867.014548933636,
ETOHtex_num2,116.7646,1684509.73279686,14426.544798653531,
ETOHtex_num3,117.9984,1684509.73279686,14275.699778953442,
ETOHtex_num4,121.1028,1684509.73279686,13909.750499549638,
AGM4PCPpp,21.0396,387265.32,18406.49632122284,
GTPDPDP,109.741,375635.88,3422.931083186776,
RNDR2_num1,270.3885,10192.2,37.69465047514964,
RNDR2_num2,274.1366,10192.2,37.17927485786284,
XAND,129.7979,271309.0909090909,2090.2425301880144,
HACD3_num1,159.1859,4965491.502439024,31193.035956319145,
HACD3_num2,77.0713,4965491.502439024,64427.24467394509,
ACACtex_num1,41.2193,1684509.73279686,40867.014548933636,
ACACtex_num2,116.7646,1684509.73279686,14426.544798653531,
ACACtex_num3,117.9984,1684509.73279686,14275.699778953442,
ACACtex_num4,121.1028,1684509.73279686,13909.750499549638,
ACNAMtex_num1,117.9984,1684509.73279686,14275.699778953442,
ACNAMtex_num2,27.8877,1684509.73279686,60403.32235346981,
ACNAMtex_num3,121.1028,1684509.73279686,13909.750499549638,
ARBTNabcpp,161.1923,387265.32,2402.5050824388018,
NNDMBRT,73.9732,136526.4,1845.6197649959713,
THRA2_num1,90.6321,4681.349382315276,51.65222236178215,
THRA2_num2,145.9772,4681.349382315276,32.06904490780256,
H2Stex_num1,116.7646,1684509.73279686,14426.544798653531,
H2Stex_num2,41.2193,1684509.73279686,40867.014548933636,
H2Stex_num3,121.1028,1684509.73279686,13909.750499549638,
H2Stex_num4,117.9984,1684509.73279686,14275.699778953442,
PPK,160.861,387265.32,2407.4531427754396,
ABUTD,203.3176,48962.571428571435,240.81816541495388,
E4PD_num1,149.1957,172354.57420753795,1155.2248101489386,
E4PD_num2,142.1283,172354.57420753795,1212.6689350927154,
DADK,23.5857,1004882.3613256408,42605.57716436828,
DUTPDP_num1,48.8594,67762.57005223211,1386.8891155485355,
DUTPDP_num2,16.3705,67762.57005223211,4139.309737163319,
NTP5,39.1928,2286.0,58.32703966034578,
FORt2pp_num1,154.952,387265.32,2499.259899839951,
FORt2pp_num2,30.5643,387265.32,12670.511675385991,
MTAN,48.7074,19165.090909090908,393.4739055891078,
DPR_num1,33.8704,57004.958878141326,1683.0317586488889,
DPR_num2,216.2737,57004.958878141326,263.5778593427741,
THRD_L_num1,224.7783,687060.0,3056.6117814753475,
THRD_L_num2,140.9281,687060.0,4875.251990199257,
4PEPTtex_num1,41.2193,1684509.73279686,40867.014548933636,
4PEPTtex_num2,116.7646,1684509.73279686,14426.544798653531,
4PEPTtex_num3,117.9984,1684509.73279686,14275.699778953442,
4PEPTtex_num4,121.1028,1684509.73279686,13909.750499549638,
NAMNPP,45.8967,719735.04,15681.629398192026,
GLYCLTt2rpp_num1,59.1674,387265.32,6545.248227909288,
GLYCLTt2rpp_num2,58.9194,387265.32,6572.798093666941,
GUAt2pp,48.8675,387265.32,7924.803192305725,
HPPPNt2rpp,41.5503,387265.32,9320.397686659302,
ANHMK,39.4958,387265.32,9805.227897649875,
DHFR_num1,26.348000000000006,38876.72727272727,1475.5096125978164,
DHFR_num2,17.9992,38876.72727272727,2159.9141780038713,
PRAIi,49.4917,380743.7335270708,7693.082547721553,
TYRTA_num1,87.1457,1130038.3436511622,12967.230094556155,
TYRTA_num2,87.0746,1130038.3436511622,12977.818372420457,
TYRTA_num3,204.5595,1130038.3436511622,5524.252570284745,
SHKK_num1,19.5378,142307.81493472046,7283.71745717125,
SHKK_num2,19.1506,142307.81493472046,7430.984665478913,
GLUSy,861.2391,84960.0,98.64856344771157,
GUAPRT_num1,80.4601,81682.46181818182,1015.1921488810208,
GUAPRT_num2,67.8815,81682.46181818182,1203.30961776304,
PDH,4586.5556,607698.890977732,132.49569916425563,
DMSOR2pp,129.2489,387265.32,2996.275558244597,
HYD3pp_num1,482.9282,963614.7,1995.358109135064,
HYD3pp_num2,181.7461,963614.7,5301.98282108942,
NO3R1pp_num1,250.9602,387265.32,1543.1344093605285,
NO3R1pp_num2,474.5497,387265.32,816.0690439800088,
AACPS5,89.3385,387265.32,4334.80884501083,
MANptspp,295.8814,239091.04845403595,808.0638000700144,
NTD8_num1,25.3985,290100.0,11421.93436620273,
NTD8_num2,26.9001,290100.0,10784.34652659284,
NTD8_num3,45.4156,290100.0,6387.672958190577,
NTD8_num4,20.2552,290100.0,14322.248114064538,
GALCTD,56.4009,25272.0,448.07795620282656,
MLTG4,69.0402,469809.0,6804.861515464903,
UDPGDC,445.7279,1089.0,2.443194603703291,
PUNP4_num1,179.0058,122306.4,683.2538387024331,
PUNP4_num2,155.6978,122306.4,785.5371109932188,
AMAOTr,94.6702,820.9090908000002,8.671251257523489,
ARGORNt7pp,49.5009,387265.32,7823.399574553191,
NTD11pp_num1,60.8232,347934.6,5720.425758592116,
NTD11pp_num2,104.4129,347934.6,3332.295147438679,
DKGLCNR2x,70.7902,387265.32,5470.60638336945,
ACGS,295.1676,18918.68530909788,64.09472214801991,
PDE1_num1,180.5187,18697.85723076923,103.57850588758522,
PDE1_num2,30.9376,18697.85723076923,604.3732296871518,
CU2tex_num1,116.7646,1684509.73279686,14426.544798653531,
CU2tex_num2,41.2193,1684509.73279686,40867.014548933636,
CU2tex_num3,121.1028,1684509.73279686,13909.750499549638,
CU2tex_num4,117.9984,1684509.73279686,14275.699778953442,
ALAALAr_num1,39.3153,49153.32738553847,1250.2340662678007,
ALAALAr_num2,65.6787,49153.32738553847,748.3906865625912,
CLtex_num1,41.2193,1684509.73279686,40867.014548933636,
CLtex_num2,116.7646,1684509.73279686,14426.544798653531,
CLtex_num3,117.9984,1684509.73279686,14275.699778953442,
CLtex_num4,121.1028,1684509.73279686,13909.750499549638,
CELBpts_num1,238.2922,387265.32,1625.1699384201413,
CELBpts_num2,208.7471,387265.32,1855.188982266101,
ACACT1r_num1,46.53,1200988584.0,25811059.18762089,
ACACT1r_num2,161.4081,1200988584.0,7440695.875857533,
ACACT1r_num3,81.7516,1200988584.0,14690704.32872262,
MALTptspp,211.1186,387265.32,1834.3496025456784,
Kt3pp_num1,39.168,387265.32,9887.288602941175,
Kt3pp_num2,66.4104,387265.32,5831.395685013191,
Kt3pp_num3,135.5901,387265.32,2856.147462093472,
Kt3pp_num4,44.3204,387265.32,8737.857059051814,
AGM3PApp_num1,45.6339,387265.32,8486.351593880865,
AGM3PApp_num2,47.9846,387265.32,8070.6168228973465,
AGM3PApp_num3,31.4117,387265.32,12328.69663214662,
AGM3PApp_num4,31.0721,387265.32,12463.442123319635,
SUCOAS,142.3386,101502.51772657748,713.1060564497435,
NTP1_num1,61.9855,31666.0,510.86141113647545,
NTP1_num2,39.1928,31666.0,807.9545222591905,
GALKr,41.4416,115898.4,2796.6680823134247,
PANTS,63.1946,9314.4,147.39234048478824,
YUMPS,98.7285,387265.32,3922.5281453683588,
DHQS,38.8805,6454634.742694482,166012.133143722,
PGCD,176.701,3043425.8859149963,17223.591750556,
ADSL1r,206.1686,407904.3968080218,1978.4991352127427,
SERD_D,47.9,67395.85714285714,1407.0116313748886,
FRUpts2pp,295.8814,239091.04845403595,808.0638000700144,
G6Pt6_2pp,50.606,387265.32,7652.557404260364,
PROtex_num1,116.7646,1684509.73279686,14426.544798653531,
PROtex_num2,41.2193,1684509.73279686,40867.014548933636,
PROtex_num3,121.1028,1684509.73279686,13909.750499549638,
PROtex_num4,117.9984,1684509.73279686,14275.699778953442,
SBTtex_num1,41.2193,1684509.73279686,40867.014548933636,
SBTtex_num2,116.7646,1684509.73279686,14426.544798653531,
SBTtex_num3,117.9984,1684509.73279686,14275.699778953442,
SBTtex_num4,121.1028,1684509.73279686,13909.750499549638,
PFK_num1,139.3667,264854.64362560987,1900.4155485177585,
PFK_num2,64.9112,264854.64362560987,4080.261089389965,
PGM_num1,57.1121,1115082.4624636834,19524.45212947315,
PGM_num2,56.1932,1115082.4624636834,19843.72597509456,
TPI,53.94300000000001,43367760.0,803955.286135365,
RPI_num1,45.7203,20737828.007203426,453580.3134975803,
RPI_num2,32.1463,20737828.007203426,645107.7731248519,
PERD,82.7343,4320.0,52.215344784448526,
PYDAMK,61.694,3275.4,53.09106233993581,
AKGtex_num1,41.2193,1684509.73279686,40867.014548933636,
AKGtex_num2,116.7646,1684509.73279686,14426.544798653531,
AKGtex_num3,117.9984,1684509.73279686,14275.699778953442,
AKGtex_num4,121.1028,1684509.73279686,13909.750499549638,
ALLTNtex_num1,41.2193,1684509.73279686,40867.014548933636,
ALLTNtex_num2,116.7646,1684509.73279686,14426.544798653531,
ALLTNtex_num3,117.9984,1684509.73279686,14275.699778953442,
ALLTNtex_num4,121.1028,1684509.73279686,13909.750499549638,
ASNtex_num1,41.2193,1684509.73279686,40867.014548933636,
ASNtex_num2,116.7646,1684509.73279686,14426.544798653531,
ASNtex_num3,117.9984,1684509.73279686,14275.699778953442,
ASNtex_num4,121.1028,1684509.73279686,13909.750499549638,
FE3HOXabcpp,161.1923,387265.32,2402.5050824388018,
FADRx2,530.1519,108337.43948824356,204.3516952183772,
PDE4,180.5187,22096.84909090909,122.4075350138744,
AGM4PH,37.5943,387265.32,10301.171188185444,
AM4PA,20.5359,387265.32,18857.96678012651,
ATHRDHr,108.9945,44287.2,406.32508979810905,
LSERDHr,108.9945,765907.2000000002,7027.026134346229,
DSERDHr,108.9945,387265.32,3553.0721274926723,
OBTFL_num1,198.9165,28737.0,144.46765351290614,
OBTFL_num2,213.2005,28737.0,134.78861447323058,
OBTFL_num3,114.1385,28737.0,251.77306517958448,
THRt2pp_num1,31.1681,387265.32,12425.053821054222,
THRt2pp_num2,22.4738,387265.32,17231.857540780817,
G6PP_num1,29.7074,2520000.0,84827.34941462397,
G6PP_num2,30.4125,2520000.0,82860.66584463624,
G6PP_num3,23.0072,2520000.0,109530.92944817274,
MMCD,175.0335,268702.8,1535.1506997231954,
GLNS,622.8380000000002,485653.6716788029,779.7431622328804,
TYMtex_num1,41.2193,1684509.73279686,40867.014548933636,
TYMtex_num2,116.7646,1684509.73279686,14426.544798653531,
TYMtex_num3,117.9984,1684509.73279686,14275.699778953442,
TYMtex_num4,121.1028,1684509.73279686,13909.750499549638,
GTHS,142.24200000000005,78000.92307692308,548.3677329967454,
CMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
CMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
CMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
CMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
DUMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DUMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DUMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DUMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
XMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
XMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
XMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
XMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
3PEPTtex_num1,41.2193,1684509.73279686,40867.014548933636,
3PEPTtex_num2,116.7646,1684509.73279686,14426.544798653531,
3PEPTtex_num3,117.9984,1684509.73279686,14275.699778953442,
3PEPTtex_num4,121.1028,1684509.73279686,13909.750499549638,
ANHGMtex_num1,41.2193,1684509.73279686,40867.014548933636,
ANHGMtex_num2,116.7646,1684509.73279686,14426.544798653531,
ANHGMtex_num3,117.9984,1684509.73279686,14275.699778953442,
ANHGMtex_num4,121.1028,1684509.73279686,13909.750499549638,
UPLA4FNT,36.3387,387265.32,10657.104409348709,
UPLA4FNF,33.1114,387265.32,11695.830439063282,
ULA4Ntppi,26.2768,387265.32,14737.917859100042,
FALDtex_num1,41.2193,1684509.73279686,40867.014548933636,
FALDtex_num2,116.7646,1684509.73279686,14426.544798653531,
FALDtex_num3,117.9984,1684509.73279686,14275.699778953442,
FALDtex_num4,121.1028,1684509.73279686,13909.750499549638,
AMALT2,78.5026,466469.1692307692,5942.08560265226,
MLTP1,181.0425,177517.96085106386,980.531979237272,
HEPT2,39.0417,387265.32,9919.27400702326,
CYSDtex_num1,41.2193,1684509.73279686,40867.014548933636,
CYSDtex_num2,116.7646,1684509.73279686,14426.544798653531,
CYSDtex_num3,117.9984,1684509.73279686,14275.699778953442,
CYSDtex_num4,121.1028,1684509.73279686,13909.750499549638,
HXAND,129.7979,657600.0,5066.337745063672,
G3PItex_num1,41.2193,1684509.73279686,40867.014548933636,
G3PItex_num2,116.7646,1684509.73279686,14426.544798653531,
G3PItex_num3,117.9984,1684509.73279686,14275.699778953442,
G3PItex_num4,121.1028,1684509.73279686,13909.750499549638,
G3PGtex_num1,41.2193,1684509.73279686,40867.014548933636,
G3PGtex_num2,116.7646,1684509.73279686,14426.544798653531,
G3PGtex_num3,117.9984,1684509.73279686,14275.699778953442,
G3PGtex_num4,121.1028,1684509.73279686,13909.750499549638,
G3PEtex_num1,121.1028,1684509.73279686,13909.750499549638,
G3PEtex_num2,117.9984,1684509.73279686,14275.699778953442,
G3PEtex_num3,41.2193,1684509.73279686,40867.014548933636,
G3PEtex_num4,116.7646,1684509.73279686,14426.544798653531,
G3PCtex_num1,41.2193,1684509.73279686,40867.014548933636,
G3PCtex_num2,116.7646,1684509.73279686,14426.544798653531,
G3PCtex_num3,117.9984,1684509.73279686,14275.699778953442,
G3PCtex_num4,121.1028,1684509.73279686,13909.750499549638,
MOAT3C,32.9197,387265.32,11763.938310494932,
RHAT1,36.73,387265.32,10543.569833923224,
GALT1,40.8254,387265.32,9485.891626291475,
GLCTR2,39.4227,387265.32,9823.409355523594,
UDPGPpp,60.8232,769471.7999999998,12650.958844651384,
PPPGO,84.9042,4009.545642008571,47.22434982025119,
DAMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DAMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DAMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DAMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
DCMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DCMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DCMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DCMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
DGMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DGMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DGMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DGMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
DTMPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DTMPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DTMPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DTMPtex_num4,121.1028,1684509.73279686,13909.750499549638,
GMPtex_num1,117.9984,1684509.73279686,14275.699778953442,
