,fluxes,reduced_costs
12DGR120tipp,0.0,8793.231850846787
EX_urate_e,0.0,161807.73967700623
CLPNH180pp,0.0,-2.0
12DGR161tipp,0.0,8793.231850846903
12DGR181tipp,0.0,-2.0
EX_cpgn_un_e,-0.0,-2.0
OMMBLHX3,0.0,7855.242861839011
EX_tartr__D_e,0.0,2441.655705489554
EX_tungs_e,0.0,2.0
EX_crn__D_e,0.0,74.39817972206045
OPHHX3,0.0,7845.3788926642155
EX_psclys_e,0.0,73095.838049448
DM_aacald_c,-0.0,-2.0
23DAPPAt2pp,0.0,-2.0
EX_galctn__L_e,0.0,14845.597224353825
EX_5dglcn_e,0.0,703.0788091520573
THYMt3pp,0.0,42932.77382077235
MG2t3_2pp,0.004713890132847814,-1.9999999999999645
ETHAt2pp,0.0,-2.0
FE3abcpp,0.0,4914.732522016424
EX_ppal_e,-0.0,-2.0
MTHTHFSs,0.0,8176.068118459984
SELGTHR,0.0,-2.0
SELGTHR3,0.0,-2.0
EX_slnt_e,0.0,2.0
EX_LalaDglu_e,0.0,57745.83557162898
CBMD,0.0,-2.0
EX_LalaLglu_e,0.0,61720.49095269159
EX_ttrcyc_e,0.0,74.39817972206045
EX_mincyc_e,0.0,74.39817972206045
DM_4crsol_c,0.00012117550427954609,-2.0
FESD1s,0.0021213864067594077,-2.0
EX_doxrbcn_e,0.0,150.7963594441209
EX_fusa_e,0.0,-2.0
EX_cm_e,0.0,74.39817972206045
EX_novbcn_e,0.0,6417.131403408883
EX_rfamp_e,0.0,-2.0
EX_quin_e,0.0,19881.75299111743
DHPTDCs2,0.0,-2.0
EX_3hpp_e,-0.0,-2.0
DM_mththf_c,-0.0,-2.0
FESD2s,0.0,-2.000000000039144
EX_5mtr_e,-0.0,-2.0
CDGS,0.0,-2.0
5MTRtpp,0.0,-1.9999999999999787
SELGTHR2,0.0,-2.0
3HPPtpp,0.0,-1.999999999999993
CH4tex,0.0,-2.0
BTNt2ipp,0.0,-2.0
EX_arbt_e,0.0,-2.0
PYDXtpp,0.0,-2.0
PYDXNtpp,0.0,-2.0
PYDAMtpp,0.0,-2.0
ThDPAT,0.0,-2.0
MALt3pp,0.0,1389.3091483773023
CITt3pp,0.0,-2.0
QUIN2tpp,0.0,-2.0
DXYLONtpp,0.0,-2.0
FE3DCITexs,0.0,-2.0
EX_dxylnt_e,0.0,5121.751295465306
EX_mththf_e,0.0,605.7368383772592
EX_dhps_e,-0.0,-2.0
MOX,0.0021213864067594077,-2.0
EX_cs1_e,0.0,-2.0
EX_mepn_e,0.0,-2.0
CH4t2pp,0.0,-2.0
DHGLYH,0.0,165821.49138241512
EX_sq_e,-0.0,-2.0
EX_4abzglu_e,0.0,207713.44914087476
EX_metglcur_e,-0.0,-2.0
EX_2dglc_e,0.0,-2.0
URAtpp,0.0,931.8017402183941
BIOMASS_Ec_iML1515_core_75p37M,0.5433879115674712,-1.9999999997671694
BIOMASS_Ec_iML1515_WT_75p37M,0.0,1156525.6716960482
O2tpp_TG_forward,28.59799255085577,-2.0
O2tpp_TG_reverse,0.0,2.0
CO2tpp_TG_forward,0.0,2.0
CO2tpp_TG_reverse,28.720527541114933,-2.0
ACALDtpp_TG_forward,0.0,-2.0
ACALDtpp_TG_reverse,0.0,2.0
NOtpp_TG_forward,0.0,2.0
NOtpp_TG_reverse,0.0,-2.0
N2Otpp_TG_forward,0.0,-2.0
N2Otpp_TG_reverse,0.0,2.0
FALDtpp_TG_forward,0.0,-2.0
FALDtpp_TG_reverse,0.0,2.0
FALGTHLs_TG_forward,0.0,-2.0
FALGTHLs_TG_reverse,0.0,2.0
SO2tpp_TG_forward,0.0,-2.0
SO2tpp_TG_reverse,0.0,2.0
H2tpp_TG_forward,0.0,-2.0
H2tpp_TG_reverse,0.0,2.0
ACONIs_TG_forward,0.0,-2.0
ACONIs_TG_reverse,0.0,2.0
RFAMPtex_TG_forward,0.0,-2.0
RFAMPtex_TG_reverse,0.0,2.0
ETOHtrpp_TG_forward,0.0,-2.0
ETOHtrpp_TG_reverse,0.0,2.0
NOVBCNtex_TG_forward,0.0,2.0
NOVBCNtex_TG_reverse,0.0,-2.0
MEOHtrpp_TG_forward,0.0,2.0
MEOHtrpp_TG_reverse,1.0867758231349425e-06,-2.0
DMSOtpp_TG_forward,0.0,2.0
DMSOtpp_TG_reverse,0.0,-2.0
ER_pool_TG_,0.228,-2958694.3074512095
_TG_ER_b2551,5.190459370070172e-06,-2.0
_TG_ER_b0870,1.2516019175643828e-09,-2.0
