,biomass,biomass_diff,biomass_diff_ratio
SERAT_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ASPK_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ASAD_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
CBMKr_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
NNATr_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
FCLPA_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
CYTK2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HACD2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
PMANM_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
KARA2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ICHORS_copy2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
DHBD_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
RBP4E_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HACD6_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ECOAH1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ECOAH2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ECOAH3_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
UGLT_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
XYLI2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
UDPG4E_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HACD1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
XYLI1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ALCD19_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
RMPA_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
TGBPA_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HACD4_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HACD7_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ADK1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
MLTP2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
CYTK1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ARGSL_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GAPD_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ARAI_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACOATA_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GALURtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACALDtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACMANAtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACACT7r_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
